"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"466","2014-01-01 01:02:26","2014-01-01 01:10:12","120","Lexington Ave & Classon Ave","40.68676793","-73.95928168","313","Washington Ave & Park Ave","40.69610226","-73.96751037","18091","Subscriber","1982","1"
"1357","2014-01-01 01:03:21","2014-01-01 01:25:58","225","W 14 St & The High Line","40.74195138","-74.00803013","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","15269","Customer",\N,"0"
"996","2014-01-01 01:03:40","2014-01-01 01:20:16","364","Lafayette Ave & Classon Ave","40.68900443","-73.96023854","242","Flushing Ave & Carlton Ave","40.69788349","-73.97350332","14692","Subscriber","1982","1"
"332","2014-01-01 01:04:47","2014-01-01 01:10:19","504","1 Ave & E 15 St","40.73221853","-73.98165557","496","E 16 St & 5 Ave","40.73726186","-73.99238967","21116","Subscriber","1969","1"
"438","2014-01-01 01:04:54","2014-01-01 01:12:12","2010","Grand St & Greene St","40.72165481","-74.00234737","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","20087","Subscriber","1979","1"
"400","2014-01-01 01:05:14","2014-01-01 01:11:54","397","Fulton St & Clermont Ave","40.68415748","-73.96922273","436","Hancock St & Bedford Ave","40.68216564","-73.95399026","20364","Subscriber","1986","1"
"403","2014-01-01 01:05:15","2014-01-01 01:11:58","397","Fulton St & Clermont Ave","40.68415748","-73.96922273","436","Hancock St & Bedford Ave","40.68216564","-73.95399026","17785","Subscriber","1986","1"
"1421","2014-01-01 01:06:04","2014-01-01 01:29:45","407","Henry St & Poplar St","40.700469","-73.991454","2012","E 27 St & 1 Ave","40.739445","-73.976806","18956","Subscriber","1986","1"
"1196","2014-01-01 01:06:07","2014-01-01 01:26:03","375","Mercer St & Bleecker St","40.72679454","-73.99695094","167","E 39 St & 3 Ave","40.7489006","-73.97604882","20916","Subscriber","1990","1"
"846","2014-01-01 01:06:12","2014-01-01 01:20:18","532","S 5 Pl & S 4 St","40.710451","-73.960876","531","Forsyth St & Broome St","40.71893904","-73.99266288","15430","Subscriber","1981","1"
"1170","2014-01-01 01:06:20","2014-01-01 01:25:50","455","1 Ave & E 44 St","40.75001986","-73.96905301","511","E 14 St & Avenue B","40.72938685","-73.97772429","17770","Subscriber","1960","2"
"1154","2014-01-01 01:06:29","2014-01-01 01:25:43","375","Mercer St & Bleecker St","40.72679454","-73.99695094","167","E 39 St & 3 Ave","40.7489006","-73.97604882","15359","Subscriber","1991","2"
"550","2014-01-01 01:06:47","2014-01-01 01:15:57","322","Clinton St & Tillary St","40.696192","-73.991218","414","Pearl St & Anchorage Pl","40.70281858","-73.98765762","20634","Customer",\N,"0"
"876","2014-01-01 01:06:48","2014-01-01 01:21:24","488","W 39 St & 9 Ave","40.75645824","-73.99372222","346","Bank St & Hudson St","40.73652889","-74.00618026","19971","Subscriber","1957","2"
"269","2014-01-01 01:07:01","2014-01-01 01:11:30","494","W 26 St & 8 Ave","40.74734825","-73.99723551","470","W 20 St & 8 Ave","40.74345335","-74.00004031","16191","Customer",\N,"0"
"269","2014-01-01 01:07:07","2014-01-01 01:11:36","83","Atlantic Ave & Fort Greene Pl","40.68382604","-73.97632328","470","W 20 St & 8 Ave","40.74345335","-74.00004031","17774","Customer",\N,"0"
"768","2014-01-01 01:07:28","2014-01-01 01:20:16","432","E 7 St & Avenue A","40.72621788","-73.98379855","348","W Broadway & Spring St","40.72490985","-74.00154702","19412","Subscriber","1989","2"
"553","2014-01-01 01:07:29","2014-01-01 01:16:42","352","W 56 St & 6 Ave","40.76340613","-73.97722479","290","2 Ave & E 58 St","40.76020258","-73.96478473","15563","Subscriber","1968","1"
"1438","2014-01-01 01:08:17","2014-01-01 01:32:15","238","Bank St & Washington St","40.7361967","-74.00859207","393","E 5 St & Avenue C","40.72299208","-73.97995466","17072","Customer",\N,"0"
"323","2014-01-01 01:08:22","2014-01-01 01:13:45","446","W 24 St & 7 Ave","40.74487634","-73.99529885","462","W 22 St & 10 Ave","40.74691959","-74.00451887","15271","Subscriber","1971","1"
"335","2014-01-01 01:08:31","2014-01-01 01:14:06","382","University Pl & E 14 St","40.73492695","-73.99200509","116","W 17 St & 8 Ave","40.74177603","-74.00149746","18063","Subscriber","1982","1"
"366","2014-01-01 01:08:48","2014-01-01 01:14:54","348","W Broadway & Spring St","40.72490985","-74.00154702","146","Hudson St & Reade St","40.71625008","-74.0091059","21279","Subscriber","1981","1"
"1269","2014-01-01 01:09:14","2014-01-01 01:30:23","533","Broadway & W 39 St","40.75299641","-73.98721619","504","1 Ave & E 15 St","40.73221853","-73.98165557","20821","Subscriber","1981","1"
"574","2014-01-01 01:09:18","2014-01-01 01:18:52","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","251","Mott St & Prince St","40.72317958","-73.99480012","20746","Subscriber","1953","1"
"515","2014-01-01 01:10:00","2014-01-01 01:18:35","383","Greenwich Ave & Charles St","40.735238","-74.000271","489","10 Ave & W 28 St","40.75066386","-74.00176802","19380","Subscriber","1988","1"
"359","2014-01-01 01:10:02","2014-01-01 01:16:01","322","Clinton St & Tillary St","40.696192","-73.991218","414","Pearl St & Anchorage Pl","40.70281858","-73.98765762","20265","Customer",\N,"0"
"1540","2014-01-01 01:10:28","2014-01-01 01:36:08","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","445","E 10 St & Avenue A","40.72740794","-73.98142006","20073","Subscriber","1983","1"
"1330","2014-01-01 01:10:41","2014-01-01 01:32:51","267","Broadway & W 36 St","40.75097711","-73.98765428","461","E 20 St & 2 Ave","40.73587678","-73.98205027","16207","Customer",\N,"0"
"2245","2014-01-01 01:10:52","2014-01-01 01:48:17","398","Atlantic Ave & Furman St","40.69165183","-73.9999786","461","E 20 St & 2 Ave","40.73587678","-73.98205027","16854","Subscriber","1982","1"
"527","2014-01-01 01:11:12","2014-01-01 01:19:59","479","9 Ave & W 45 St","40.76019252","-73.9912551","513","W 56 St & 10 Ave","40.768254","-73.988639","19911","Subscriber","1988","1"
"289","2014-01-01 01:11:47","2014-01-01 01:16:36","293","Lafayette St & E 8 St","40.73028666","-73.9907647","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","17924","Subscriber","1988","1"
"859","2014-01-01 01:12:04","2014-01-01 01:26:23","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","461","E 20 St & 2 Ave","40.73587678","-73.98205027","20256","Customer",\N,"0"
"283","2014-01-01 01:12:18","2014-01-01 01:17:01","293","Lafayette St & E 8 St","40.73028666","-73.9907647","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","17421","Subscriber","1989","1"
"69","2014-01-01 01:12:23","2014-01-01 01:13:32","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","21096","Subscriber","1982","2"
"690","2014-01-01 01:12:26","2014-01-01 01:23:56","519","Pershing Square N","40.75188406","-73.97770164","174","E 25 St & 1 Ave","40.7381765","-73.97738662","19722","Subscriber","1984","1"
"686","2014-01-01 01:12:29","2014-01-01 01:23:55","519","Pershing Square N","40.75188406","-73.97770164","174","E 25 St & 1 Ave","40.7381765","-73.97738662","20182","Subscriber","1984","2"
"2109","2014-01-01 01:13:02","2014-01-01 01:48:11","398","Atlantic Ave & Furman St","40.69165183","-73.9999786","461","E 20 St & 2 Ave","40.73587678","-73.98205027","15724","Subscriber","1988","2"
"239","2014-01-01 01:13:03","2014-01-01 01:17:02","285","Broadway & E 14 St","40.73454567","-73.99074142","335","Washington Pl & Broadway","40.72903917","-73.99404649","17837","Subscriber","1990","1"
"985","2014-01-01 01:13:11","2014-01-01 01:29:36","268","Howard St & Centre St","40.71910537","-73.99973337","476","E 31 St & 3 Ave","40.74394314","-73.97966069","19418","Subscriber","1986","1"
"456","2014-01-01 01:13:14","2014-01-01 01:20:50","482","W 15 St & 7 Ave","40.73935542","-73.99931783","521","8 Ave & W 31 St","40.75044999","-73.99481051","15757","Subscriber","1957","1"
"710","2014-01-01 01:13:18","2014-01-01 01:25:08","453","W 22 St & 8 Ave","40.74475148","-73.99915362","280","E 10 St & 5 Ave","40.73331967","-73.99510132","19114","Subscriber","1976","2"
"790","2014-01-01 01:13:28","2014-01-01 01:26:38","368","Carmine St & 6 Ave","40.73038599","-74.00214988","150","E 2 St & Avenue C","40.7208736","-73.98085795","17480","Subscriber","1966","1"
"464","2014-01-01 01:13:47","2014-01-01 01:21:31","416","Cumberland St & Lafayette Ave","40.68753406","-73.97265183","373","Willoughby Ave & Walworth St","40.69331716","-73.95381995","14894","Subscriber","1977","1"
"1095","2014-01-01 01:13:55","2014-01-01 01:32:10","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","72","W 52 St & 11 Ave","40.76727216","-73.99392888","15341","Subscriber","1982","2"
"373","2014-01-01 01:13:56","2014-01-01 01:20:09","479","9 Ave & W 45 St","40.76019252","-73.9912551","513","W 56 St & 10 Ave","40.768254","-73.988639","16717","Customer",\N,"0"
"538","2014-01-01 01:14:15","2014-01-01 01:23:13","401","Allen St & Rivington St","40.72019576","-73.98997825","325","E 19 St & 3 Ave","40.73624527","-73.98473765","14650","Subscriber","1979","1"
"1660","2014-01-01 01:14:20","2014-01-01 01:42:00","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","524","W 43 St & 6 Ave","40.75527307","-73.98316936","17356","Customer",\N,"0"
"132123","2014-01-01 01:14:24","2014-01-02 13:56:27","268","Howard St & Centre St","40.71910537","-73.99973337","499","Broadway & W 60 St","40.76915505","-73.98191841","18390","Subscriber","1985","1"
"874","2014-01-01 01:15:45","2014-01-01 01:30:19","346","Bank St & Hudson St","40.73652889","-74.00618026","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","19583","Subscriber","1986","1"
"749","2014-01-01 01:15:52","2014-01-01 01:28:21","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","489","10 Ave & W 28 St","40.75066386","-74.00176802","20216","Subscriber","1966","1"
"715","2014-01-01 01:15:54","2014-01-01 01:27:49","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","489","10 Ave & W 28 St","40.75066386","-74.00176802","14660","Subscriber","1968","1"
"1818","2014-01-01 01:16:05","2014-01-01 01:46:23","441","E 52 St & 2 Ave","40.756014","-73.967416","449","W 52 St & 9 Ave","40.76461837","-73.98789473","16225","Subscriber","1963","1"
"1010","2014-01-01 01:16:24","2014-01-01 01:33:14","267","Broadway & W 36 St","40.75097711","-73.98765428","461","E 20 St & 2 Ave","40.73587678","-73.98205027","20964","Customer",\N,"0"
"331","2014-01-01 01:16:42","2014-01-01 01:22:13","297","E 15 St & 3 Ave","40.734232","-73.986923","326","E 11 St & 1 Ave","40.72953837","-73.98426726","19962","Subscriber","1987","1"
"1052","2014-01-01 01:17:04","2014-01-01 01:34:36","524","W 43 St & 6 Ave","40.75527307","-73.98316936","358","Christopher St & Greenwich St","40.73291553","-74.00711384","15922","Subscriber","1975","1"
"700","2014-01-01 01:17:45","2014-01-01 01:29:25","476","E 31 St & 3 Ave","40.74394314","-73.97966069","394","E 9 St & Avenue C","40.72521311","-73.97768752","15366","Subscriber","1987","1"
"450","2014-01-01 01:18:14","2014-01-01 01:25:44","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","300","Shevchenko Pl & E 6 St","40.728145","-73.990214","15489","Subscriber","1958","1"
"755","2014-01-01 01:18:30","2014-01-01 01:31:05","254","W 11 St & 6 Ave","40.73532427","-73.99800419","428","E 3 St & 1 Ave","40.72467721","-73.98783413","16364","Subscriber","1980","2"
"308","2014-01-01 01:18:30","2014-01-01 01:23:38","229","Great Jones St","40.72743423","-73.99379025","229","Great Jones St","40.72743423","-73.99379025","14796","Subscriber","1976","1"
"717","2014-01-01 01:18:42","2014-01-01 01:30:39","254","W 11 St & 6 Ave","40.73532427","-73.99800419","428","E 3 St & 1 Ave","40.72467721","-73.98783413","16690","Subscriber","1982","1"
"1200","2014-01-01 01:19:46","2014-01-01 01:39:46","311","Norfolk St & Broome St","40.7172274","-73.98802084","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","21075","Customer",\N,"0"
"565","2014-01-01 01:20:18","2014-01-01 01:29:43","428","E 3 St & 1 Ave","40.72467721","-73.98783413","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","18054","Subscriber","1989","1"
"1303","2014-01-01 01:21:01","2014-01-01 01:42:44","319","Park Pl & Church St","40.71336124","-74.00937622","433","E 13 St & Avenue A","40.72955361","-73.98057249","15628","Subscriber","1973","2"
"1264","2014-01-01 01:21:01","2014-01-01 01:42:05","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","524","W 43 St & 6 Ave","40.75527307","-73.98316936","17793","Customer",\N,"0"
"142","2014-01-01 01:21:45","2014-01-01 01:24:07","350","Clinton St & Grand St","40.71559509","-73.9870295","291","Madison St & Montgomery St","40.713126","-73.984844","15840","Subscriber","1994","1"
"2669","2014-01-01 01:21:46","2014-01-01 02:06:15","251","Mott St & Prince St","40.72317958","-73.99480012","417","Barclay St & Church St","40.71291224","-74.01020234","21309","Subscriber","1960","1"
"259","2014-01-01 01:21:55","2014-01-01 01:26:14","507","E 25 St & 2 Ave","40.73912601","-73.97973776","237","E 11 St & 2 Ave","40.73047309","-73.98672378","14908","Subscriber","1987","1"
"1444","2014-01-01 01:22:22","2014-01-01 01:46:26","441","E 52 St & 2 Ave","40.756014","-73.967416","449","W 52 St & 9 Ave","40.76461837","-73.98789473","21043","Customer",\N,"0"
"407","2014-01-01 01:22:29","2014-01-01 01:29:16","462","W 22 St & 10 Ave","40.74691959","-74.00451887","521","8 Ave & W 31 St","40.75044999","-73.99481051","17761","Subscriber","1969","2"
"264","2014-01-01 01:22:33","2014-01-01 01:26:57","150","E 2 St & Avenue C","40.7208736","-73.98085795","445","E 10 St & Avenue A","40.72740794","-73.98142006","14951","Subscriber","1989","1"
"1831","2014-01-01 01:23:29","2014-01-01 01:54:00","464","E 56 St & 3 Ave","40.75934501","-73.96759673","422","W 59 St & 10 Ave","40.770513","-73.988038","20071","Subscriber","1982","1"
"582","2014-01-01 01:23:45","2014-01-01 01:33:27","229","Great Jones St","40.72743423","-73.99379025","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","19401","Customer",\N,"0"
"1003","2014-01-01 01:23:48","2014-01-01 01:40:31","440","E 45 St & 3 Ave","40.75255434","-73.97282625","529","W 42 St & 8 Ave","40.7575699","-73.99098507","17438","Subscriber","1964","1"
"795","2014-01-01 01:23:53","2014-01-01 01:37:08","146","Hudson St & Reade St","40.71625008","-74.0091059","146","Hudson St & Reade St","40.71625008","-74.0091059","18154","Subscriber","1981","1"
"303","2014-01-01 01:23:54","2014-01-01 01:28:57","524","W 43 St & 6 Ave","40.75527307","-73.98316936","519","Pershing Square N","40.75188406","-73.97770164","16991","Customer",\N,"0"
"312","2014-01-01 01:24:10","2014-01-01 01:29:22","524","W 43 St & 6 Ave","40.75527307","-73.98316936","519","Pershing Square N","40.75188406","-73.97770164","15706","Customer",\N,"0"
"363","2014-01-01 01:24:19","2014-01-01 01:30:22","521","8 Ave & W 31 St","40.75044999","-73.99481051","334","W 20 St & 7 Ave","40.74238787","-73.99726235","18860","Subscriber","1984","1"
"547","2014-01-01 01:24:22","2014-01-01 01:33:29","229","Great Jones St","40.72743423","-73.99379025","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","17685","Subscriber","1976","1"
"258","2014-01-01 01:24:46","2014-01-01 01:29:04","446","W 24 St & 7 Ave","40.74487634","-73.99529885","462","W 22 St & 10 Ave","40.74691959","-74.00451887","18521","Subscriber","1981","1"
"886","2014-01-01 01:25:04","2014-01-01 01:39:50","2021","W 45 St & 8 Ave","40.75929124","-73.98859651","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","14920","Subscriber","1963","1"
"562","2014-01-01 01:25:36","2014-01-01 01:34:58","258","DeKalb Ave & Vanderbilt Ave","40.68940747","-73.96885458","143","Clinton St & Joralemon St","40.69239502","-73.99337909","15585","Subscriber","1965","1"
"83","2014-01-01 01:26:29","2014-01-01 01:27:52","195","Liberty St & Broadway","40.70905623","-74.01043382","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","17080","Subscriber","1988","1"
"350","2014-01-01 01:26:31","2014-01-01 01:32:21","403","E 2 St & 2 Ave","40.72502876","-73.99069656","150","E 2 St & Avenue C","40.7208736","-73.98085795","16869","Subscriber","1990","1"
"911","2014-01-01 01:27:07","2014-01-01 01:42:18","260","Broad St & Bridge St","40.70365182","-74.01167797","412","Forsyth St & Canal St","40.7158155","-73.99422366","18495","Subscriber","1979","2"
"1355","2014-01-01 01:27:44","2014-01-01 01:50:19","498","Broadway & W 32 St","40.74854862","-73.98808416","164","E 47 St & 2 Ave","40.75323098","-73.97032517","17797","Customer",\N,"0"
"388","2014-01-01 01:28:01","2014-01-01 01:34:29","485","W 37 St & 5 Ave","40.75038009","-73.98338988","488","W 39 St & 9 Ave","40.75645824","-73.99372222","18024","Subscriber","1954","1"
"499","2014-01-01 01:28:24","2014-01-01 01:36:43","358","Christopher St & Greenwich St","40.73291553","-74.00711384","294","Washington Square E","40.73049393","-73.9957214","17676","Subscriber","1964","1"
"143","2014-01-01 01:28:35","2014-01-01 01:30:58","449","W 52 St & 9 Ave","40.76461837","-73.98789473","480","W 53 St & 10 Ave","40.76669671","-73.99061728","20331","Subscriber","1978","1"
"587","2014-01-01 01:28:42","2014-01-01 01:38:29","520","W 52 St & 5 Ave","40.75992262","-73.97648516","350","Clinton St & Grand St","40.71559509","-73.9870295","19409","Subscriber","1968","1"
"267","2014-01-01 01:28:46","2014-01-01 01:33:13","448","W 37 St & 10 Ave","40.75660359","-73.9979009","267","Broadway & W 36 St","40.75097711","-73.98765428","18299","Subscriber","1978","1"
"83","2014-01-01 01:29:17","2014-01-01 01:30:40","319","Park Pl & Church St","40.71336124","-74.00937622","147","Greenwich St & Warren St","40.71542197","-74.01121978","18530","Subscriber","1966","2"
"1435","2014-01-01 01:29:56","2014-01-01 01:53:51","512","W 29 St & 9 Ave","40.7500727","-73.99839279","439","E 4 St & 2 Ave","40.7262807","-73.98978041","16114","Customer",\N,"0"
"624","2014-01-01 01:29:59","2014-01-01 01:40:23","404","9 Ave & W 14 St","40.7405826","-74.00550867","229","Great Jones St","40.72743423","-73.99379025","15263","Subscriber","1956","1"
"160","2014-01-01 01:30:12","2014-01-01 01:32:52","290","2 Ave & E 58 St","40.76020258","-73.96478473","441","E 52 St & 2 Ave","40.756014","-73.967416","20606","Subscriber","1974","1"
"449","2014-01-01 01:30:54","2014-01-01 01:38:23","463","9 Ave & W 16 St","40.74206539","-74.00443172","128","MacDougal St & Prince St","40.72710258","-74.00297088","18125","Subscriber","1981","1"
"904","2014-01-01 01:31:01","2014-01-01 01:46:05","276","Duane St & Greenwich St","40.71748752","-74.0104554","307","Canal St & Rutgers St","40.71427487","-73.98990025","17760","Subscriber","1983","1"
"278","2014-01-01 01:31:15","2014-01-01 01:35:53","263","Elizabeth St & Hester St","40.71729","-73.996375","265","Stanton St & Chrystie St","40.72229346","-73.99147535","21122","Subscriber","1986","1"
"245","2014-01-01 01:31:36","2014-01-01 01:35:41","295","Pike St & E Broadway","40.71406667","-73.99293911","401","Allen St & Rivington St","40.72019576","-73.98997825","16120","Subscriber","1997","1"
"526","2014-01-01 01:32:07","2014-01-01 01:40:53","334","W 20 St & 7 Ave","40.74238787","-73.99726235","488","W 39 St & 9 Ave","40.75645824","-73.99372222","18860","Subscriber","1973","1"
"229","2014-01-01 01:32:11","2014-01-01 01:36:00","402","Broadway & E 22 St","40.7403432","-73.98955109","503","E 20 St & Park Ave","40.73827428","-73.98751968","17028","Subscriber","1987","1"
"956","2014-01-01 01:32:16","2014-01-01 01:48:12","79","Franklin St & W Broadway","40.71911552","-74.00666661","3002","South End Ave & Liberty St","40.711512","-74.015756","16352","Customer",\N,"0"
"384","2014-01-01 01:32:43","2014-01-01 01:39:07","428","E 3 St & 1 Ave","40.72467721","-73.98783413","266","Avenue D & E 8 St","40.72368361","-73.97574813","16690","Subscriber","1963","1"
"393","2014-01-01 01:33:25","2014-01-01 01:39:58","505","6 Ave & W 33 St","40.74901271","-73.98848395","435","W 21 St & 6 Ave","40.74173969","-73.99415556","17512","Subscriber","1967","1"
"367","2014-01-01 01:33:32","2014-01-01 01:39:39","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","293","Lafayette St & E 8 St","40.73028666","-73.9907647","21158","Subscriber","1977","1"
"253","2014-01-01 01:34:12","2014-01-01 01:38:25","311","Norfolk St & Broome St","40.7172274","-73.98802084","502","Henry St & Grand St","40.714215","-73.981346","18095","Subscriber","1948","1"
"527","2014-01-01 01:34:21","2014-01-01 01:43:08","499","Broadway & W 60 St","40.76915505","-73.98191841","385","E 55 St & 2 Ave","40.75797322","-73.96603308","15897","Subscriber","1971","1"
"236","2014-01-01 01:34:31","2014-01-01 01:38:27","311","Norfolk St & Broome St","40.7172274","-73.98802084","502","Henry St & Grand St","40.714215","-73.981346","16271","Subscriber","1949","2"
"706","2014-01-01 01:34:35","2014-01-01 01:46:21","335","Washington Pl & Broadway","40.72903917","-73.99404649","355","Bayard St & Baxter St","40.71602118","-73.99974372","17837","Subscriber","1990","1"
"296","2014-01-01 01:35:05","2014-01-01 01:40:01","470","W 20 St & 8 Ave","40.74345335","-74.00004031","489","10 Ave & W 28 St","40.75066386","-74.00176802","20742","Subscriber","1957","1"
"420","2014-01-01 01:35:36","2014-01-01 01:42:36","294","Washington Square E","40.73049393","-73.9957214","312","Allen St & E Houston St","40.722055","-73.989111","14733","Subscriber","1983","1"
"758","2014-01-01 01:35:49","2014-01-01 01:48:27","504","1 Ave & E 15 St","40.73221853","-73.98165557","358","Christopher St & Greenwich St","40.73291553","-74.00711384","14880","Subscriber","1974","1"
"761","2014-01-01 01:35:50","2014-01-01 01:48:31","504","1 Ave & E 15 St","40.73221853","-73.98165557","358","Christopher St & Greenwich St","40.73291553","-74.00711384","20821","Subscriber","1967","1"
"716","2014-01-01 01:35:50","2014-01-01 01:47:46","79","Franklin St & W Broadway","40.71911552","-74.00666661","3002","South End Ave & Liberty St","40.711512","-74.015756","18511","Customer",\N,"0"
"376","2014-01-01 01:36:05","2014-01-01 01:42:21","416","Cumberland St & Lafayette Ave","40.68753406","-73.97265183","244","Willoughby Ave & Hall St","40.69196035","-73.96536851","18342","Subscriber","1969","2"
"584","2014-01-01 01:36:18","2014-01-01 01:46:02","128","MacDougal St & Prince St","40.72710258","-74.00297088","382","University Pl & E 14 St","40.73492695","-73.99200509","20372","Subscriber","1969","2"
"570","2014-01-01 01:36:25","2014-01-01 01:45:55","128","MacDougal St & Prince St","40.72710258","-74.00297088","382","University Pl & E 14 St","40.73492695","-73.99200509","16928","Subscriber","1968","1"
"2463","2014-01-01 01:36:39","2014-01-01 02:17:42","503","E 20 St & Park Ave","40.73827428","-73.98751968","270","Adelphi St & Myrtle Ave","40.69308257","-73.97178913","17326","Subscriber","1987","1"
"595","2014-01-01 01:36:41","2014-01-01 01:46:36","432","E 7 St & Avenue A","40.72621788","-73.98379855","254","W 11 St & 6 Ave","40.73532427","-73.99800419","18312","Subscriber","1970","1"
"609","2014-01-01 01:36:54","2014-01-01 01:47:03","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","17755","Subscriber","1996","1"
"833","2014-01-01 01:37:08","2014-01-01 01:51:01","489","10 Ave & W 28 St","40.75066386","-74.00176802","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","16756","Subscriber","1975","1"
"727","2014-01-01 01:37:27","2014-01-01 01:49:34","486","Broadway & W 29 St","40.7462009","-73.98855723","518","E 39 St & 2 Ave","40.74780373","-73.9734419","16940","Subscriber","1991","1"
"101","2014-01-01 01:38:31","2014-01-01 01:40:12","368","Carmine St & 6 Ave","40.73038599","-74.00214988","368","Carmine St & 6 Ave","40.73038599","-74.00214988","16500","Subscriber","1982","1"
"413","2014-01-01 01:39:33","2014-01-01 01:46:26","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","83","Atlantic Ave & Fort Greene Pl","40.68382604","-73.97632328","16962","Subscriber","1963","1"
"422","2014-01-01 01:39:54","2014-01-01 01:46:56","403","E 2 St & 2 Ave","40.72502876","-73.99069656","263","Elizabeth St & Hester St","40.71729","-73.996375","15327","Subscriber","1981","1"
"388","2014-01-01 01:39:55","2014-01-01 01:46:23","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","494","W 26 St & 8 Ave","40.74734825","-73.99723551","17417","Subscriber","1965","1"
